filename,source,query,source_url,license,phash,width,height,filesize
0001_wikimedia_5bdef61b06.jpg,wikimedia,telehandler construction site,https://commons.wikimedia.org/wiki/File:120211-F-ZZ999-004_(6927457151).jpg,CC BY-SA 2.0,9947473dc7388d62,1280,960,230924
0002_wikimedia_366825b9f3.jpg,wikimedia,telehandler construction site,https://commons.wikimedia.org/wiki/File:15._Warfield_House_Roof_Restoration._(24daaa89-a835-49f6-8915-55f9d5087dc0).JPG,Public domain,8c9d8546ef42f073,1280,960,464855
0003_bing_63b3ddcdc3.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,ec9f344b8964c663,1000,1000,76961
0004_bing_4667f82709.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,e89c93638d3c668b,800,629,35659
0005_bing_d14f88b7df.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,e69931649966ce63,1000,666,57937
0006_bing_22baab70fe.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,e192396d9669c672,819,1024,75197
0007_bing_f6c8a1d5a7.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,a093de4db69e41e4,1913,1320,198547
0008_bing_265462b3b6.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,d38ced639072ee0c,2048,1365,561802
0009_bing_347def7267.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,f348c87fc7c0988d,1024,681,247009
0010_bing_9cb091999b.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,fbb1b006c7cf8c28,1920,780,314472
0011_bing_d20c6e1ec9.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,d8c2ec27ba359709,1920,1440,351010
0012_bing_de05dda658.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,8633b57e8969ea11,1680,1121,398826
0013_bing_581cbce476.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,d9c8d3bfe83c8a80,1920,780,281665
0014_bing_4f3b1af123.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,fd8ec2312cc533e4,1680,1121,341913
0015_bing_da21cd3523.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,fa6f875ed2900991,1680,1120,257999
0016_bing_fbcf00c26f.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,ec9bb31448ebc705,1920,780,280875
0017_bing_c88fc54c9d.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,aa9ebd30e411a765,1680,1121,344324
0018_bing_4c98988062.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,fd9242673a9964c6,1680,1120,175259
0019_bing_900ecd9a5d.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,f931854bdc965a58,1000,693,404181
0020_bing_ed2f6d32cd.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,b6c2dc7329c47e48,1680,1120,176268
0021_bing_f1148bfa77.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,8bb5d34ae433cc4a,1680,1121,318276
0022_bing_f37122b975.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,ebb7944994646393,1200,675,228464
0023_bing_2c6c174517.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,81c69f58275aaf54,1680,1067,302343
0024_bing_f4ea482e14.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,e1965389cce64673,2637,2636,2324785
0025_bing_659c3906c4.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,ac95d506c5cdc6d1,1200,675,278330
0026_bing_a684d1103e.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,ead8b19c86467e49,519,800,267537
0027_bing_45cdfb5c4b.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,d612a40e9d3be9c9,800,1200,406603
0028_bing_3ebf86fd93.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,beaf80ca5964a7b0,1200,685,226443
0029_bing_583c17efd7.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,bc795863c80bc799,800,604,197540
0030_bing_d61b156482.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,bce3631cb473268c,1200,800,654407
0031_bing_8cb5ba16e2.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,b1704fed79807487,1300,1065,362936
0032_bing_7c6cec78aa.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,f4d51fd161a14393,1300,1048,242500
0033_bing_587064a363.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,bf40c83f9261e49e,2016,1134,317942
0034_bing_489d55839b.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,f2d2860dddaca4a5,1600,1067,366732
0035_bing_eec8322173.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,d4c50b99e463d1dc,945,692,187200
0036_bing_67a1595d85.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,948c8af9dc5e6961,1600,1067,434316
0037_bing_d8726609fb.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,aeaa70c726ac3c93,1300,956,284421
0038_bing_784cb42ddb.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,f7cb00715fb82592,1000,667,268607
0039_bing_ad8b5038a2.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,f6b949c40eee21e2,866,1390,241058
0040_bing_d61b1ec74a.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,80819b967d4f27e3,1024,670,133806
0041_bing_bd557d0a74.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,898d32e3cd84b1af,626,418,84219
0042_bing_04233bd128.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,dbb6a701c0711e8f,1200,775,1178672
0043_bing_75af44bbb7.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,829d4dc4c18e7b3d,1200,567,126621
0044_bing_1ecfd4be15.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,acd20779803dd72e,600,900,67362
0045_bing_b04fa3c245.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,e438ad079b59b25a,800,559,168282
0046_bing_4f726669d6.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,ac74936b8725aa9c,1200,800,207055
0047_bing_840360d404.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,e09933f3ecc41d61,1280,720,229178
0048_bing_b86262abaf.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,ef8dd072976e0861,1920,1440,481742
0049_bing_d75fdcfe97.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,f8a46a12a3ddd04f,1024,1024,160014
0050_bing_e8a2b6acf4.jpg,bing,Teleskoplader Baustelle,bing:Teleskoplader Baustelle,unknown,99d8868f8761bccc,1024,681,156222
