filename,source,query,source_url,license,phash,width,height,filesize
0001_wikimedia_ba06db8bf2.jpg,wikimedia,high visibility jacket worker,https://commons.wikimedia.org/wiki/File:Kryvyi_Rih_Spartak_Stadium_2021_6.jpg,CC BY 4.0,e66691c8d68d4ccd,1280,853,305359
0002_wikimedia_a94a2e55f2.jpg,wikimedia,high visibility jacket worker,"https://commons.wikimedia.org/wiki/File:Moscow,_2025-07-13_paddleboarding_event_-_safety_35.jpg",CC0,887d55e287fc1d12,1280,853,377132
0003_bing_e0d7ac938a.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,fb9896c9c0166b2b,600,600,162188
0004_bing_462c7fd8dd.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,e892956a329de3d2,600,600,80011
0005_bing_e0151f2b7c.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,ed629a9e96858699,500,500,35434
0006_bing_d0c534ff27.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,c4e33e19b1cc5a27,1024,1024,168952
0007_bing_3c2de45611.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,d477381f13491b36,1024,1024,185380
0008_bing_ad360c12f1.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,de4c7916217eb4c8,827,827,337827
0009_bing_f143178102.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,bfccecc0d01f881b,1276,1276,925152
0010_bing_46ec7b3502.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,e993856ec6e1c668,1024,1024,53683
0011_bing_0bb4f58ac4.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,ebbc9443c292c5c7,600,600,145314
0012_bing_6c02538df5.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,ee759180b8e8baac,1792,3181,177372
0013_bing_4a459a6e2b.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,bf91f0cb348493c9,1000,1000,154919
0014_bing_33154c78a3.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,d6ae3c952073897c,1150,647,353654
0015_bing_70e5f9a7a1.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,bff0c00fcf1fc0c0,1000,1000,112245
0016_bing_6648bc2fa3.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,8fb49543e811e4eb,1417,591,193300
0017_bing_14ee3a1d95.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,be9e9614c98fd1c0,700,700,45024
0018_bing_b99293f6ae.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,bfe0d01f68cf1710,700,700,23720
0019_bing_2ca55b2319.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,828d9ae13bcc4dce,700,700,58959
0020_bing_02cc9aadfc.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,fa4684bde133229d,1200,1200,600692
0021_bing_9b782cc3a2.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,bfe6c4b9c1118d19,1200,1200,666129
0022_bing_f2cb3b4c79.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,841b798dd332c799,626,417,24365
0023_bing_a48fb4b0f3.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,e6669a389a969939,1100,825,106492
0024_bing_4692ac092a.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,eb9c94639692856e,800,800,32818
0025_bing_0fd391cb46.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,e89687c2969787c3,1320,1320,142147
0026_bing_27b494a687.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,bfbcc043caa43e0e,800,800,52939
0027_bing_b4e4a2a7f2.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,f92f93e3938390c1,1320,1320,139280
0028_bing_19cbb20a53.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,a29c097c3ec2c9af,800,800,68209
0029_bing_a4cb46b413.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,e8f900d62af995c6,1116,1181,225885
0030_bing_86980321ad.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,ca163e5acdde0643,1200,1200,963026
0031_bing_c4b5c78560.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,ef0f674b644170c9,1600,1600,445546
0032_bing_b5ce22c579.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,e1c19e7a81dd7126,626,626,32540
0033_bing_0d24065566.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,cce434ca334d339b,626,417,27090
0034_bing_b70e7bbe0f.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,9f63e248cac8b7a4,1536,1536,239426
0035_bing_3df05d033e.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,eb9636c394c73161,1500,1500,168823
0036_bing_f81351cce2.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,f8d025d8f907f423,957,1276,123165
0037_bing_e39f2cdfdc.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,f8e7857809f80b71,957,675,94905
0038_bing_bcedaf188d.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,9cfee301e61be640,1100,733,34026
0039_bing_da1e9db4a5.jpg,bing,Warnweste Baustelle,bing:Warnweste Baustelle,unknown,96a5e19aae2e2d19,420,540,39394
