filename,source,query,source_url,license,phash,width,height,filesize
0001_wikimedia_48812ce2da.jpg,wikimedia,Longfrontbagger,https://commons.wikimedia.org/wiki/File:Agricolankirkon_torni_kuvattuna_merelt%C3%A4.png,CC BY-SA 4.0,d8c64ff84728b946,1280,1600,3613077
0002_wikimedia_1752e09e32.jpg,wikimedia,Longfrontbagger,https://commons.wikimedia.org/wiki/File:Amphibious_excavator_in_a_swamp.jpg,CC BY-SA 4.0,8786d8f98918ded2,1280,960,282988
0003_bing_ad0a3e54c5.jpg,bing,Longfrontbagger,bing:Longfrontbagger,unknown,efc07f8033fd8046,694,800,78061
0004_bing_3cc4e34eef.jpg,bing,Longfrontbagger,bing:Longfrontbagger,unknown,b498c96c9ee79c21,1000,666,104778
0005_bing_d500dea094.jpg,bing,Longfrontbagger,bing:Longfrontbagger,unknown,b078892547d6e72b,1772,1181,370214
0006_bing_db019b047e.jpg,bing,Longfrontbagger,bing:Longfrontbagger,unknown,eb1d729945629572,429,669,38759
0007_bing_637c241ea0.jpg,bing,Longfrontbagger,bing:Longfrontbagger,unknown,b3eb4c0c99f16686,1280,2212,426300
0008_bing_a0d4e1fd7c.jpg,bing,Longfrontbagger,bing:Longfrontbagger,unknown,a0c377738d9053ad,2048,1152,395151
0009_bing_0d5539ad1a.jpg,bing,Longfrontbagger,bing:Longfrontbagger,unknown,e0a71f58e1a78c5a,455,810,37931
0010_bing_f39ba0508c.jpg,bing,Longfrontbagger,bing:Longfrontbagger,unknown,92c2edf8d687015b,1600,1200,901880
0011_bing_4b0b79e9e6.jpg,bing,Longfrontbagger,bing:Longfrontbagger,unknown,af19906ba52fd2b0,800,800,168926
0012_bing_b6d2fa2210.jpg,bing,Longfrontbagger,bing:Longfrontbagger,unknown,ec9f0368363f814e,944,1094,256715
0013_bing_5b0a23c23f.jpg,bing,Longfrontbagger,bing:Longfrontbagger,unknown,859ff838c670873a,512,640,55171
0014_bing_41aa9e15ac.jpg,bing,Longfrontbagger,bing:Longfrontbagger,unknown,ec91936ec56a8672,1000,667,97576
0015_bing_9032131fe5.jpg,bing,Longfrontbagger,bing:Longfrontbagger,unknown,a3dac82535d96a5a,800,800,40954
0016_bing_914a6166af.jpg,bing,Longfrontbagger,bing:Longfrontbagger,unknown,eac6963995479c68,1127,768,135513
0017_bing_b868e18cf1.jpg,bing,Longfrontbagger,bing:Longfrontbagger,unknown,82bfc0b3034e74bd,1400,800,227245
